Move_F18	Gantry_X	Gantry_Z	Joint_One	Joint_Two	Joint_Three	Joint_Four	Joint_Five	Joint_Six	Harpoon_Status	Right_Fuel_Tank_Status	Left_Fuel_Tank_Status	Right_Side_Winder_Status	Left_Side_Winder_Status	Right_Big_Side_Winder_Status	Left_Big_Side_Winder_Status	Right_Middle_Missle_Status	Left_Middle_Missle_Status	E_Harpoon_Status	E_Right_Fuel_Tank_Status	E_Left_Fuel_Tank_Status	E_Right_Side_Winder_Status	E_Left_Side_Winder_Status	E_Right_Big_Side_Winder_Status	E_Left_Big_Side_Winder_Status	E_Right_Middle_Missle_Status	E_Left_Middle_Missle_Status	L_Right_Fuel_Tank_Status	L_Left_Fuel_Tank_Status	L_Right_Side_Winder_Status	L_Left_Side_Winder_Status	L_Right_Big_Side_Winder_Status	L_Left_Big_Side_Winder_Status	L_Right_Middle_Missle_Status	L_Left_Middle_Missle_Status	Loader_X	Loader_Z	Loader_Rotate	Elevator_X	Elevator_Z	Elevator_Rotate
-64		24.6		19.2		32.4		-3.6		-93.6		-182.88		-49.32		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		11.08		32.08		-11.88		-0.96		0		0
-62		24.3		18.6		34.2		-3.8		-93.8		-183.04		-47.06		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		10.64		31.64		-12.54		-0.93		0		0
-60		24		18		36		-4		-94		-183.2		-44.8		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		10.2		31.2		-13.2		-0.9		0		0
-58		23.7		17.4		37.8		-4.2		-94.2		-183.36		-42.54		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		9.76		30.76		-13.86		-0.87		0		0
-56		23.4		16.8		39.6		-4.4		-94.4		-183.52		-40.28		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		9.32		30.32		-14.52		-0.84		0		0
-54		23.1		16.2		41.4		-4.6		-94.6		-183.68		-38.02		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		8.88		29.88		-15.18		-0.81		0		0
-52		22.8		15.6		43.2		-4.8		-94.8		-183.84		-35.76		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		8.44		29.44		-15.84		-0.78		0		0
-50		22.5		15		45		-5		-95		-184		-33.5		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		8		29		-16.5		-0.75		0		0
-48		22.2		14.4		46.8		-5.2		-95.2		-184.16		-31.24		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		7.56		28.56		-17.16		-0.72		0		0
-46		21.9		13.8		48.6		-5.4		-95.4		-184.32		-28.98		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		7.12		28.12		-17.82		-0.69		0		0
-44		21.6		13.2		50.4		-5.6		-95.6		-184.48		-26.72		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		6.68		27.68		-18.48		-0.66		0		0
-42		21.3		12.6		52.2		-5.8		-95.8		-184.64		-24.46		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		6.24		27.24		-19.14		-0.63		0		0
-40		21		12		54		-6		-96		-184.8		-22.2		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		5.8		26.8		-19.8		-0.6		0		0
-38		20.7		11.4		55.8		-6.2		-96.2		-184.96		-19.94		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		5.36		26.36		-20.46		-0.57		0		0
-36		20.4		10.8		57.6		-6.4		-96.4		-185.12		-17.68		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		4.92		25.92		-21.12		-0.54		0		0
-34		20.1		10.2		59.4		-6.6		-96.6		-185.28		-15.42		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		4.48		25.48		-21.78		-0.51		0		0
-32		19.8		9.6		61.2		-6.8		-96.8		-185.44		-13.16		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		4.04		25.04		-22.44		-0.48		0		0
-30		19.5		9		63		-7		-97		-185.6		-10.9		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		3.6		24.6		-23.1		-0.45		0		0
-28		19.2		8.4		64.8		-7.2		-97.2		-185.76		-8.64		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		3.16		24.16		-23.76		-0.42		0		0
-26		18.9		7.8		66.6		-7.4		-97.4		-185.92		-6.38		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		2.72		23.72		-24.42		-0.39		0		0
-24		18.6		7.2		68.4		-7.6		-97.6		-186.08		-4.12		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		2.28		23.28		-25.08		-0.36		0		0
-22		18.3		6.6		70.2		-7.8		-97.8		-186.24		-1.86		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		1.84		22.84		-25.74		-0.33		0		0
-20		18		6		72		-8		-98		-186.4		0.4		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		1.4		22.4		-26.4		-0.3		0		0
-18		17.7		5.4		73.8		-8.2		-98.2		-186.56		2.66		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		0.96		21.96		-27.06		-0.27		0		0
-16		17.4		4.8		75.6		-8.4		-98.4		-186.72		4.92		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		0.52		21.52		-27.72		-0.24		0		0
-14		17.1		4.2		77.4		-8.6		-98.6		-186.88		7.18		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		0.08		21.08		-28.38		-0.21		0		0
-12		16.8		3.6		79.2		-8.8		-98.8		-187.04		9.44		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-0.36		20.64		-29.04		-0.18		0		0
-10		16.5		3		81		-9		-99		-187.2		11.7		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-0.8		20.2		-29.7		-0.15		0		0
-8		16.2		2.4		82.8		-9.2		-99.2		-187.36		13.96		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-1.24		19.76		-30.36		-0.12		0		0
-6		15.9		1.8		84.6		-9.4		-99.4		-187.52		16.22		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-1.68		19.32		-31.02		-0.09		0		0
-4		15.6		1.2		86.4		-9.6		-99.6		-187.68		18.48		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-2.12		18.88		-31.68		-0.06		0		0
-2		15.3		0.6		88.2		-9.8		-99.8		-187.84		20.74		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-2.56		18.44		-32.34		-0.03		0		0
0		15		-2.59792e-014		90		-10		-100		-188		23		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-3		18		-33		1.08247e-015		0		0
0		14.89		0.0133333		90.06		-10.0067		-100.34		-187.645		23.9753		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-3.3		17.7667		-33.4333		-0.05		0.0233333		1.43333
0		14.78		0.0266667		90.12		-10.0133		-100.68		-187.291		24.9507		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-3.6		17.5333		-33.8667		-0.1		0.0466667		2.86667
0		14.67		0.04		90.18		-10.02		-101.02		-186.936		25.926		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-3.9		17.3		-34.3		-0.15		0.07		4.3
0		14.56		0.0533333		90.24		-10.0267		-101.36		-186.581		26.9013		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-4.2		17.0667		-34.7333		-0.2		0.0933333		5.73333
0		14.45		0.0666667		90.3		-10.0333		-101.7		-186.227		27.8767		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-4.5		16.8333		-35.1667		-0.25		0.116667		7.16667
0		14.34		0.08		90.36		-10.04		-102.04		-185.872		28.852		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-4.8		16.6		-35.6		-0.3		0.14		8.6
0		14.23		0.0933333		90.42		-10.0467		-102.38		-185.517		29.8273		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-5.1		16.3667		-36.0333		-0.35		0.163333		10.0333
0		14.12		0.106667		90.48		-10.0533		-102.72		-185.163		30.8027		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-5.4		16.1333		-36.4667		-0.4		0.186667		11.4667
0		14.01		0.12		90.54		-10.06		-103.06		-184.808		31.778		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-5.7		15.9		-36.9		-0.45		0.21		12.9
0		13.9		0.133333		90.6		-10.0667		-103.4		-184.453		32.7533		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-6		15.6667		-37.3333		-0.5		0.233333		14.3333
0		13.79		0.146667		90.66		-10.0733		-103.74		-184.099		33.7287		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-6.3		15.4333		-37.7667		-0.55		0.256667		15.7667
0		13.68		0.16		90.72		-10.08		-104.08		-183.744		34.704		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-6.6		15.2		-38.2		-0.6		0.28		17.2
0		13.57		0.173333		90.78		-10.0867		-104.42		-183.389		35.6793		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-6.9		14.9667		-38.6333		-0.65		0.303333		18.6333
0		13.46		0.186667		90.84		-10.0933		-104.76		-183.035		36.6547		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-7.2		14.7333		-39.0667		-0.7		0.326667		20.0667
0		13.35		0.2		90.9		-10.1		-105.1		-182.68		37.63		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-7.5		14.5		-39.5		-0.75		0.35		21.5
0		13.24		0.213333		90.96		-10.1067		-105.44		-182.325		38.6053		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-7.8		14.2667		-39.9333		-0.8		0.373333		22.9333
0		13.13		0.226667		91.02		-10.1133		-105.78		-181.971		39.5807		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-8.1		14.0333		-40.3667		-0.85		0.396667		24.3667
0		13.02		0.24		91.08		-10.12		-106.12		-181.616		40.556		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-8.4		13.8		-40.8		-0.9		0.42		25.8
0		12.91		0.253333		91.14		-10.1267		-106.46		-181.261		41.5313		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-8.7		13.5667		-41.2333		-0.95		0.443333		27.2333
0		12.8		0.266667		91.2		-10.1333		-106.8		-180.907		42.5067		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-9		13.3333		-41.6667		-1		0.466667		28.6667
0		12.69		0.28		91.26		-10.14		-107.14		-180.552		43.482		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-9.3		13.1		-42.1		-1.05		0.49		30.1
0		12.58		0.293333		91.32		-10.1467		-107.48		-180.197		44.4573		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-9.6		12.8667		-42.5333		-1.1		0.513333		31.5333
0		12.47		0.306667		91.38		-10.1533		-107.82		-179.843		45.4327		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-9.9		12.6333		-42.9667		-1.15		0.536667		32.9667
0		12.36		0.32		91.44		-10.16		-108.16		-179.488		46.408		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-10.2		12.4		-43.4		-1.2		0.56		34.4
0		12.25		0.333333		91.5		-10.1667		-108.5		-179.133		47.3833		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-10.5		12.1667		-43.8333		-1.25		0.583333		35.8333
0		12.14		0.346667		91.56		-10.1733		-108.84		-178.779		48.3587		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-10.8		11.9333		-44.2667		-1.3		0.606667		37.2667
0		12.03		0.36		91.62		-10.18		-109.18		-178.424		49.334		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-11.1		11.7		-44.7		-1.35		0.63		38.7
0		11.92		0.373333		91.68		-10.1867		-109.52		-178.069		50.3093		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-11.4		11.4667		-45.1333		-1.4		0.653333		40.1333
0		11.81		0.386667		91.74		-10.1933		-109.86		-177.715		51.2847		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-11.7		11.2333		-45.5667		-1.45		0.676667		41.5667
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		0.7		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		0.85		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		1		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		1.15		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		1.3		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		1.45		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		1.6		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		1.75		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		0		0		0		0		0		0		0		0		0		1		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		1.9		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		2.05		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11		-46		-1.5		2.2		43
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		11.5		-46		-1		2.09		40.85
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		12		-46		-0.5		1.98		38.7
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		12.5		-46		-2.22045e-016		1.87		36.55
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		13		-46		0.5		1.76		34.4
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		13.5		-46		1		1.65		32.25
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		14		-46		1.5		1.54		30.1
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		14.5		-46		2		1.43		27.95
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		15		-46		2.5		1.32		25.8
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		15.5		-46		3		1.21		23.65
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		16		-46		3.5		1.1		21.5
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		16.5		-46		4		0.99		19.35
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		17		-46		4.5		0.88		17.2
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		17.5		-46		5		0.77		15.05
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		18		-46		5.5		0.66		12.9
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		18.5		-46		6		0.55		10.75
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		19		-46		6.5		0.44		8.6
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		19.5		-46		7		0.33		6.45
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		20		-46		7.5		0.22		4.3
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		20.5		-46		8		0.11		2.15
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		21		-46		8.5		-5.27356e-016		6.21725e-015
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		21		-46		8.5		0.1		5.59552e-015
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		21		-46		8.5		0.2		4.9738e-015
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		21		-46		8.5		0.3		4.35207e-015
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		21		-46		8.5		0.4		3.73035e-015
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		21		-46		8.5		0.5		3.10862e-015
0		11.7		0.4		91.8		-10.2		-110.2		-177.36		52.26		0		1		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		1		1		1		1		1		1		1		1		-12		21		-46		8.5		0.6		2.4869e-015
